split,grabación,clase,score,inicio,fin,f mín (Hz),f máx (Hz),duración (s),banda (Hz),compatible,hueco a su clase (s),raw_estado,raw_clase,raw_call
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192111.wav,aa/gc,0.4796360433101654,9.189975,9.304183,25.000000000000068,3263.957667927636,0.114207834,3238.957667927636,True,2.922008514404297,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192111.wav,aa/gc,0.6454777121543884,9.54317,9.660903,40.116503362989775,3477.5232199769735,0.11773217,3437.4067166139835,True,2.565288543701172,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192111.wav,aa/gc,0.6146490573883057,9.794828,9.915504,54.56179859637813,3082.4426389365817,0.12067616,3027.8808403402036,True,2.3106870651245117,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192111.wav,aa/gc,0.5573832392692566,14.922241,15.0,86.92079780727025,3487.1087721625036,0.07775903,3400.187974355233,True,0.0,limpia,aa/gc,GC
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192111.wav,aa/gc,0.19356952607631683,22.374409,22.492142,58.72204789505413,3688.481328328914,0.1177336,3629.75928043386,True,0.2431049346923828,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192111.wav,aa/gc,0.24129168689250946,23.688122,23.841045,55.936898059798665,4183.769828716661,0.15292418,4127.832930656863,False,0.018161773681640625,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192111.wav,aa/sc,0.13541312515735626,27.011736,27.19796,121.14907460357263,14302.020047144353,0.18622363,14180.87097254078,True,7.731851577758789,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.33829858899116516,0.024274394,0.13248087,57.04228824778732,3392.2078373910063,0.10820648,3335.165549143219,True,1.2175298929214478,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.1298329383134842,5.4240255,5.6100926,82.82602908604785,3435.9569828100375,0.18606734,3353.1309537239895,False,2.9955077171325684,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.1584501713514328,10.437105,10.5,98.60605703714486,3365.8931535892225,0.0628953,3267.287096552078,True,0.0,limpia,aa/gc,GC
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.1950259655714035,16.171354,16.305223,31.0837344489483,3407.173675637762,0.1338703,3376.0899411888136,True,3.546358108520508,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.534852147102356,16.73869,16.891918,58.63629824844394,3532.17239169171,0.15322924,3473.536093443266,False,3.002899169921875,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.5550527572631836,16.742298,16.887743,91.16873021546756,3534.448871984534,0.1454447,3443.2801417690666,True,3.0070743560791016,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.5865195989608765,17.830427,17.966537,40.609265429622646,3420.9362043647407,0.13610959,3380.326938935118,True,1.9282798767089844,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192142.wav,aa/gc,0.5975918173789978,17.831228,17.971685,48.09980760052275,3385.409948866013,0.14045691,3337.3101412654905,True,1.9231319427490234,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.6260272860527039,1.0306458,1.2747586,25.000000000000068,12195.769308289104,0.24411285,12170.769308289104,True,10.185327529907227,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.26723968982696533,3.0200498,3.3284993,25.000000000000068,12874.521735355998,0.30844945,12849.521735355998,True,8.131586074829102,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.32735008001327515,3.041071,3.334766,25.000000000000068,12501.754433698467,0.2936951,12476.754433698467,True,8.125320434570312,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.13194628059864044,4.9967957,5.33553,64.29506799159796,11845.178626196925,0.33873403,11780.883558205327,True,6.124556064605713,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.6444984674453735,5.9094744,6.1454134,25.000000000000068,17006.704741626774,0.2359389,16981.704741626774,False,5.314672470092773,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.2560170888900757,6.0,6.0580325,108.01769577873128,3298.6824003672027,0.05803242,3190.6647045884715,False,0.0,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.3644937574863434,7.099103,7.3006287,55.67204645682906,12438.031308548267,0.2015258,12382.359262091437,True,4.159457206726074,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.44068923592567444,7.101902,7.3012314,25.000000000000068,12034.202039960977,0.19932961,12009.202039960977,True,4.1588544845581055,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.38720688223838806,8.002774,8.109659,102.21430363480815,3363.8984439598835,0.10688478,3261.6841403250755,True,0.694188117980957,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.428072065114975,8.00456,8.108944,107.83581086949002,3319.4325633028343,0.104384065,3211.596752433344,True,0.6949033737182617,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.1272621601819992,14.152093,14.264727,25.03931586496746,3243.848696321135,0.11263347,3218.809380456167,True,0.9753017425537109,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.14518889784812927,15.467056,15.601561,107.40582259040706,3423.901598127112,0.13450447,3316.495775536705,True,0.6207351684570312,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.11827545613050461,16.415741,16.5,379.60760444104574,11026.296625973313,0.08425856,10646.689021532267,False,3.7200698852539062,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.5663437843322754,16.421034,16.65069,25.000000000000068,11871.988548096639,0.2296561,11846.988548096639,True,3.5693798065185547,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.15254582464694977,16.50776,16.672604,25.000000000000068,16625.64797632891,0.16484405,16600.64797632891,False,3.547466278076172,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.11081424355506897,16.771683,17.282846,25.000000000000068,22026.73103562257,0.511163,22001.73103562257,False,2.937223434448242,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.20899970829486847,18.0,18.069027,99.17235581015933,3485.129383787717,0.06902616,3385.9570279775576,True,0.002323150634765625,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.1123388260602951,21.012012,21.4387,25.000000000000068,18560.40754322394,0.426686,18535.40754322394,False,0.5880088806152344,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.4120270907878876,23.988504,24.114489,123.95346831695413,3551.6654749123654,0.12598407,3427.7120065954114,True,0.7543010711669922,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/gc,0.24383759498596191,24.0094,24.109835,123.14246306518355,3297.4456306638044,0.10043484,3174.303167598621,True,0.7589550018310547,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.34875917434692383,24.088165,24.349712,28.2815526507723,14451.062546662712,0.2615463,14422.780994011939,True,0.5050239562988281,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.3865628242492676,24.149073,24.35324,59.859799742895056,12861.737851292199,0.20416582,12801.878051549304,True,0.5659313201904297,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.5361859202384949,25.964283,26.193508,25.000000000000068,11877.144011059465,0.22922373,11852.144011059465,True,2.3811416625976562,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.6627005338668823,25.965239,26.189596,25.000000000000068,11613.810740515264,0.2243582,11588.810740515264,True,2.3820972442626953,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.17193125188350677,27.054901,27.251276,25.000000000000068,15541.383957826794,0.19637531,15516.383957826794,True,3.471759796142578,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.3157234191894531,29.200636,29.470175,25.000000000000068,17369.69623374133,0.26953948,17344.69623374133,False,5.617494583129883,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.2097001075744629,29.201143,29.456442,25.000000000000068,16768.29216493709,0.25529802,16743.29216493709,False,5.618001937866211,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192212.wav,aa/sc,0.15731976926326752,29.67156,30.09312,47.30578359469888,16156.760669003485,0.42156065,16109.454885408786,False,6.088418960571289,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/sc,0.3721154034137726,0.013316922,0.21944684,25.000000000000068,14990.178674360792,0.20612991,14965.178674360792,True,2.9367682933807373,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.11436142027378082,0.3229515,0.40809444,25.000000000000068,2798.5205903013907,0.085142925,2773.5205903013907,True,0.5718976259231567,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/sc,0.3795601725578308,1.9936953,2.2682033,38.534706613053494,12420.960039019192,0.274508,12382.425332406137,True,0.8880119323730469,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.18908706307411194,3.0061398,3.1227114,131.913156739682,3371.373828498781,0.116571665,3239.460671759099,True,0.9068176746368408,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.1741853952407837,3.1027627,3.2243404,112.2534121219466,3388.035714981336,0.12157774,3275.7823028593893,True,1.0034406185150146,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.19433900713920593,3.398265,3.5103643,25.000000000000068,2910.0594693023504,0.11209953,2885.0594693023504,True,1.2989428043365479,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.4826505780220032,4.4160523,4.5,139.94598608724002,3234.5824250115475,0.08394778,3094.6364389243076,True,0.500098705291748,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.4644031524658203,4.431041,4.5501914,142.0112938593309,3022.650073299287,0.11915088,2880.638779439956,True,0.4499073028564453,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.14554363489151,4.5,4.5643725,88.66859471469735,3687.169954603859,0.06437247,3598.5013598891614,True,0.4357261657714844,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/gc,0.14226050674915314,9.774629,9.854719,113.0299325552631,3104.61436828363,0.08008987,2991.5844357283668,True,0.09717082977294922,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/sc,0.13154064118862152,15.972943,16.30321,25.000000000000068,14984.062870219295,0.33026612,14959.062870219295,True,0.8788070678710938,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/sc,0.16097569465637207,17.754892,18.056211,144.75327370925342,18818.050845992042,0.30132008,18673.297572282787,False,0.34122467041015625,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/sc,0.3122712969779968,20.502552,20.785568,32.792252001142195,14138.067788616852,0.28301597,14105.27553661571,True,0.4758281707763672,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/sc,0.15106698870658875,20.535995,20.786888,25.000000000000068,14663.275740415995,0.25089312,14638.275740415995,True,0.5092716217041016,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192242.wav,aa/sc,0.3866986334323883,22.169308,22.461811,47.672434962279134,14128.628598876023,0.29250383,14080.956163913743,True,0.9149761199951172,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192326.wav,aa/gc,0.2512897551059723,19.434189,19.5,69.3310649287954,3722.809455201816,0.06581068,3653.4783902730205,True,0.0,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192326.wav,aa/sc,0.4345484673976898,30.673893,30.901182,234.90828748008227,16362.311364714586,0.22728825,16127.403077234503,True,3.7341461181640625,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192355.wav,aa/gc,0.18579205870628357,4.7767935,4.884821,25.000000000000068,4074.0968378993557,0.10802789,4049.0968378993557,False,1.1244218349456787,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192355.wav,aa/gc,0.19129499793052673,14.331555,14.466365,25.000000000000068,3775.41706628832,0.13480961,3750.41706628832,True,0.46932029724121094,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192355.wav,aa/gc,0.21277792751789093,15.001556,15.084872,25.000000000000068,3911.8294973676298,0.08331589,3886.8294973676298,True,0.0,limpia,aa/gc,GC
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192355.wav,aa/gc,0.13077479600906372,18.0,18.071703,42.79209830412891,3762.99281323025,0.071703374,3720.200714926121,True,0.4290618896484375,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192355.wav,aa/gc,0.3762851059436798,19.839666,19.975386,57.26165473002227,3531.1310797234137,0.13571978,3473.8694249933915,True,2.268728256225586,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192355.wav,aa/gc,0.3949814438819885,20.924335,21.0,77.09857215376587,3843.204636480304,0.075663686,3766.106064326538,True,3.3533973693847656,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240608_192355.wav,aa/gc,0.24314506351947784,22.439617,22.5,69.96975324385528,3117.728478980768,0.060382962,3047.7587257369128,False,3.1914501190185547,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205847.wav,aa/sc,0.42027541995048523,11.926767,12.0,93.62291294343679,12208.246241363991,0.07323253,12114.623328420555,False,0.0,limpia,aa/sc,SC
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205847.wav,aa/gc,0.15284281969070435,14.470112,14.617105,142.89070790525932,4017.011241311815,0.1469922,3874.1205334065558,False,0.49748706817626953,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205847.wav,aa/sc,0.1637236326932907,22.511055,22.823763,119.82878159232513,14286.995959584667,0.3127066,14167.167177992342,True,10.357743263244629,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205847.wav,aa/sc,0.2588173449039459,22.828821,23.025215,97.17053247069462,13230.020661322249,0.19639403,13132.850128851554,True,10.675509452819824,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205847.wav,aa/gc,0.49220845103263855,25.439402,25.5,25.000000000000068,2923.7651584129862,0.06059897,2898.7651584129862,False,0.5665130615234375,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205847.wav,aa/gc,0.26752719283103943,25.453108,25.536663,66.83043232729369,2836.475478032875,0.08355528,2769.645045705581,True,0.5802192687988281,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205911.wav,aa/sc,0.1402575671672821,6.003503,6.1937733,625.7242710034704,13621.851032542983,0.1902705,12996.126761539514,True,0.01561594009399414,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205911.wav,aa/gc,0.19991594552993774,6.037606,6.185527,204.86966105174787,4277.322301132517,0.14792065,4072.4526400807695,False,0.19199562072753906,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205911.wav,aa/sc,0.4029148817062378,9.00112,9.102105,113.04496283919035,13138.701945722158,0.100986,13025.656982882967,False,0.0,limpia,aa/sc,SC
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/sc,0.18455342948436737,0.46699917,0.7089331,113.91034038502139,16352.56755169167,0.24193391,16238.657211306649,True,5.147886276245117,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/gc,0.5560754537582397,2.5766234,2.6810572,152.93286073787286,2778.6520798196407,0.104433775,2625.7192190817677,True,1.977463960647583,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/gc,0.5245428681373596,2.5777237,2.678745,150.1365652144698,2760.2792748309653,0.10102129,2610.1427096164953,True,1.97977614402771,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/gc,0.1589093953371048,3.676119,3.7752407,80.61289098278854,2928.3562056978194,0.09912157,2847.743314715031,True,0.8832805156707764,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/gc,0.23020683228969574,3.681559,3.766367,108.57322919336629,2851.8711161402966,0.08480787,2743.2978869469302,True,0.8921542167663574,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/sc,0.35799458622932434,6.0002723,6.0766087,25.000000000000068,13435.493118282708,0.07633649,13410.493118282708,False,0.0,limpia,aa/sc,SC
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/gc,0.2873912751674652,11.336283,11.429029,80.5154085619917,3907.260094521812,0.092746854,3826.7446859598203,True,0.3339853286743164,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/gc,0.14275096356868744,25.325394,25.406078,25.000000000000068,2658.427738694612,0.08068442,2633.427738694612,True,0.2542896270751953,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,aa/gc,0.7416388988494873,30.443462,30.563454,55.2018763967163,2841.60477813288,0.11999273,2786.4029017361636,True,0.022161483764648438,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210040.wav,aa/gc,0.6268681287765503,1.1063492,1.2226927,103.99132037569349,2816.2043492535863,0.1163435,2712.2130288778926,True,0.8676444888114929,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210040.wav,aa/sc,0.22568131983280182,20.922604,21.0,33.48346584255568,6006.9224934915965,0.07739568,5973.439027649041,False,0.0,limpia,aa/sc,SC
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210129.wav,aa/gc,0.45041531324386597,19.762817,19.859135,25.718148366811853,2913.387504094415,0.096318215,2887.669355727603,True,0.7095489501953125,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210129.wav,aa/gc,0.20950159430503845,19.768301,19.854029,83.78963810043815,2909.724313489265,0.08572769,2825.934675388827,True,0.7150325775146484,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210247.wav,aa/gc,0.18845053017139435,2.7151222,2.8257973,50.48971997453204,2968.825778010269,0.1106751,2918.336058035737,True,18.57034683227539,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210247.wav,aa/gc,0.2542758882045746,2.719254,2.8144474,53.656259875263835,2892.4511819920235,0.095193386,2838.7949221167596,True,18.581697463989258,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210247.wav,aa/gc,0.24456767737865448,4.353831,4.490855,80.20829029078513,2951.257836279186,0.13702476,2871.049545988401,True,16.905288696289062,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210247.wav,aa/gc,0.5771500468254089,4.3622723,4.469053,57.67672747484176,2773.071020814892,0.10678017,2715.3942933400504,True,16.927091598510742,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/sc,0.39131349325180054,3.0015626,3.3111525,135.88463817021858,13589.125641565248,0.30958995,13453.24100339503,True,0.9109363555908203,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.1878136396408081,7.6158547,7.7054205,69.22582709044617,3129.4480561206915,0.08956609,3060.222229030245,True,2.0652523040771484,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.5805408954620361,18.039227,18.13989,88.38401622585779,2831.89041602477,0.10066366,2743.506399798912,True,2.077101707458496,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.6929011940956116,18.041216,18.15482,66.5129540053034,2892.0999527044114,0.113604315,2825.586998699108,True,2.0790910720825195,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.317839652299881,19.436037,19.561155,140.18825362059468,2944.931890168228,0.12511897,2804.7436365476333,True,3.473912239074707,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.2675918638706207,19.459349,19.5,115.31622015384715,3375.7549803793427,0.040650845,3260.4387602254956,False,3.4972238540649414,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.14106310904026031,28.5,28.537067,106.79905294001155,3040.2910727737753,0.037067592,2933.4920198337636,False,3.2068614959716797,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.6014463305473328,29.773642,29.87404,75.39935082591683,2836.527780296439,0.10039973,2761.128429470522,True,4.480503082275391,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_210315.wav,aa/gc,0.6266823410987854,29.774477,29.877296,45.11515798580936,2925.453725756233,0.10281944,2880.3385677704237,True,4.4813385009765625,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080517.wav,sm/pc,0.12941116094589233,26.24519,26.998943,2105.16885289959,2976.70180973335,0.75375223,871.5329568337597,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.18810118734836578,4.776419,4.877446,32.156730112756215,1946.6401768623684,0.10102701,1914.4834467496123,False,0.024749279022216797,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.16163571178913116,4.787756,4.8730936,34.587143049523505,1938.0418763514417,0.08533752,1903.4547333019182,False,0.029101848602294922,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.18585273623466492,8.661083,8.859189,25.064038296078618,1853.906627908885,0.19810563,1828.8425896128063,False,0.6486473083496094,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.2263551503419876,8.7057495,8.851362,27.142838653857872,2035.896563954011,0.14561284,2008.7537253001533,True,0.6933135986328125,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.4731253981590271,11.650378,11.747309,49.79818912798946,1669.6231725267414,0.09693074,1619.824983398752,False,0.23414039611816406,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.48579832911491394,11.653966,11.747557,47.778871230826915,1658.7303122313538,0.0935905,1610.9514410005268,False,0.23772811889648438,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.34922924637794495,13.818359,13.920032,60.35957649736561,1916.5805292363634,0.10167217,1856.2209527389978,False,0.6103830337524414,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.44658637046813965,13.819485,13.92284,48.654742322621125,1981.2429447286481,0.10335539,1932.588202406027,False,0.6115083694458008,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.2356264740228653,15.006708,15.137171,42.680727411339994,1899.2565932667735,0.13046265,1856.5758658554334,False,0.8584766387939453,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.5050204396247864,15.012278,15.136686,31.351385179450197,1815.7908603164738,0.12440878,1784.4394751370235,False,0.8589611053466797,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.3222642242908478,19.831064,19.948467,56.552034560493134,1917.6578259547264,0.11740315,1861.1057913942332,False,0.8972396850585938,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.3590465188026428,19.831942,19.944191,69.98161509308814,1960.9803456469713,0.11224902,1890.9987305538832,False,0.8981170654296875,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240628_080916.wav,aa/gc,0.1282529979944229,22.395727,22.492779,46.47273540540402,1872.2277264146153,0.09705162,1825.7549910092112,False,1.0106773376464844,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240915_191243.wav,aa/hm,0.3784788250923157,6.6619945,7.150065,129.56942285916872,650.4458959034051,0.4880705,520.8764730442364,False,inf,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240915_191243.wav,aa/hm,0.22756637632846832,7.291545,7.5,148.32886596960702,719.2879705791192,0.2084552,570.9591046095122,True,inf,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240915_191243.wav,as/bc,0.19599322974681854,7.2985487,7.7108135,113.6286866968342,673.8777451316315,0.41226482,560.2490584347973,True,inf,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240915_191243.wav,aa/gc,0.21594460308551788,10.574745,10.6575985,152.43842034666946,2646.374411828336,0.082853325,2493.935991481667,True,1.421621322631836,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240915_191243.wav,aa/gc,0.25750496983528137,11.038126,11.136194,114.23223024083227,3060.410931081443,0.09806907,2946.1787008406104,True,1.401174545288086,sin fila,,
